,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1737,2017-06-15,1508.56,1502.06,1508.56,1500.44,337798,305610496.0,0.54,-0.43,-6.5,0.2
1738,2017-06-16,1502.06,1498.81,1508.56,1497.19,285991,258559005.0,0.76,-0.22,-3.25,0.17
1739,2017-06-19,1500.44,1516.69,1519.94,1498.81,489705,446000768.0,1.41,1.19,17.88,0.29
1740,2017-06-20,1515.06,1515.06,1521.56,1510.19,313616,286053888.0,0.75,-0.11,-1.63,0.19
1741,2017-06-21,1523.19,1519.94,1524.82,1513.44,496932,454488896.0,0.75,0.32,4.88,0.29
1742,2017-06-22,1519.94,1536.19,1560.57,1518.31,1426958,1325210560.0,2.78,1.07,16.25,0.84
1743,2017-06-23,1532.94,1536.19,1539.44,1521.56,584004,538303568.0,1.16,0.0,0.0,0.35
1744,2017-06-26,1537.82,1544.32,1560.57,1537.82,710770,663762848.0,1.48,0.53,8.13,0.42
1745,2017-06-27,1544.32,1554.07,1558.95,1539.44,546016,509162016.0,1.26,0.63,9.75,0.32
1746,2017-06-28,1552.44,1565.45,1575.2,1549.19,1168796,1102438096.0,1.67,0.73,11.38,0.69
1747,2017-06-29,1565.45,1565.45,1568.7,1555.7,488805,459810416.0,0.83,0.0,0.0,0.29
1748,2017-06-30,1560.57,1558.95,1565.45,1545.94,499633,468003520.0,1.25,-0.42,-6.5,0.3
1749,2017-07-03,1560.57,1560.57,1565.45,1550.82,388349,364465840.0,0.94,0.1,1.62,0.23
1750,2017-07-04,1560.57,1550.82,1562.2,1544.32,488363,456577024.0,1.15,-0.62,-9.75,0.29
1751,2017-07-05,1542.69,1555.7,1557.32,1539.44,567720,529294112.0,1.15,0.31,4.88,0.34
1752,2017-07-06,1554.07,1560.57,1562.2,1545.94,738912,691387184.0,1.05,0.31,4.87,0.44
1753,2017-07-07,1555.7,1571.95,1573.57,1550.82,760370,717084352.0,1.46,0.73,11.38,0.45
1754,2017-07-10,1568.7,1591.45,1602.83,1567.07,1360816,1303090000.0,2.27,1.24,19.5,0.8
1755,2017-07-11,1594.7,1698.72,1732.85,1594.7,3812087,3842010176.0,8.68,6.74,107.27,2.25
1756,2017-07-12,1701.97,1713.35,1752.35,1690.59,2998844,3113681344.0,3.64,0.86,14.63,1.77
1757,2017-07-13,1706.85,1804.36,1804.36,1697.09,2994534,3180144560.0,6.26,5.31,91.01,1.77
1758,2017-07-14,1789.73,1804.36,1810.86,1765.36,1722570,1864449200.0,2.52,0.0,0.0,1.02
1759,2017-07-17,1812.49,1789.73,1874.25,1775.11,3273123,3608692272.0,5.49,-0.81,-14.63,1.93
1760,2017-07-18,1779.98,1828.74,1843.37,1758.85,2349432,2558433984.0,4.72,2.18,39.01,1.39
1761,2017-07-19,1818.99,1835.24,1851.5,1801.11,1933076,2131336288.0,2.76,0.36,6.5,1.14
1762,2017-07-20,1833.62,1815.74,1856.37,1805.99,1537339,1695060976.0,2.75,-1.06,-19.5,0.91
1763,2017-07-21,1818.66,1828.42,1838.17,1795.91,1501020,1625416432.0,2.33,0.7,12.68,0.89
1764,2017-07-24,1817.04,1838.17,1856.05,1802.41,1692664,1846886672.0,2.93,0.53,9.75,1.0
1765,2017-07-25,1843.04,1846.29,1890.18,1838.17,1954768,2172114592.0,2.83,0.44,8.12,1.16
1766,2017-07-26,1833.29,1804.04,1875.55,1791.04,1697412,1846282144.0,4.58,-2.29,-42.25,1.0
1767,2017-07-27,1800.79,1779.66,1808.91,1769.91,1194490,1273888880.0,2.16,-1.35,-24.38,0.71
1768,2017-07-28,1782.91,1804.04,1815.41,1778.03,819195,877769280.0,2.1,1.37,24.38,0.48
1769,2017-07-31,1813.79,1792.66,1817.04,1756.9,1575864,1671814032.0,3.33,-0.63,-11.38,0.93
1770,2017-08-01,1787.78,1852.8,1859.3,1781.28,2035710,2222887936.0,4.35,3.35,60.14,1.2
1771,2017-08-02,1854.42,1870.67,1901.55,1839.79,2062069,2307726688.0,3.33,0.96,17.87,1.22
1772,2017-08-03,1869.05,1847.92,1882.05,1841.42,984219,1090954128.0,2.17,-1.22,-22.75,0.58
1773,2017-08-04,1846.29,1873.92,1893.43,1834.92,1353952,1511389824.0,3.17,1.41,26.0,0.8
1774,2017-08-07,1856.05,1846.29,1873.92,1830.04,860644,946975696.0,2.34,-1.47,-27.63,0.51
1775,2017-08-08,1846.29,1854.42,1864.17,1831.67,689567,758872032.0,1.76,0.44,8.13,0.41
1776,2017-08-09,1839.79,1802.41,1849.54,1794.29,1042322,1126512112.0,2.98,-2.8,-52.01,0.62
1777,2017-08-10,1797.54,1784.53,1817.04,1771.53,959880,1026676000.0,2.52,-0.99,-17.88,0.57
1778,2017-08-11,1761.78,1687.02,1771.53,1682.14,2440643,2501779376.0,5.01,-5.46,-97.51,1.44
1779,2017-08-14,1704.9,1719.52,1724.4,1690.27,1157665,1175479136.0,2.02,1.93,32.5,0.68
1780,2017-08-15,1722.77,1734.15,1766.66,1717.9,1075162,1116750000.0,2.84,0.85,14.63,0.64
1781,2017-08-16,1730.9,1739.03,1743.9,1708.15,756806,778517616.0,2.06,0.28,4.88,0.45
1782,2017-08-17,1740.65,1752.03,1752.03,1730.9,553642,573093952.0,1.22,0.75,13.0,0.33
1783,2017-08-18,1742.28,1755.28,1781.28,1730.9,616520,643188720.0,2.88,0.19,3.25,0.36
1784,2017-08-21,1753.65,1758.53,1768.28,1747.15,399155,417653104.0,1.2,0.19,3.25,0.24
1785,2017-08-22,1761.78,1789.41,1791.04,1743.9,875682,922881872.0,2.68,1.76,30.88,0.52
1786,2017-08-23,1786.16,1830.04,1843.04,1779.66,1319152,1430051904.0,3.54,2.27,40.63,0.78
1787,2017-08-24,1828.42,1834.92,1864.17,1820.29,924249,1014933648.0,2.4,0.27,4.88,0.55
1788,2017-08-25,1836.54,1864.17,1873.92,1830.04,963940,1068994544.0,2.39,1.59,29.25,0.57
1789,2017-08-28,1862.55,1903.18,1934.06,1862.55,1603938,1828380080.0,3.84,2.09,39.01,0.95
1790,2017-08-29,1895.05,1955.19,1966.56,1891.8,1357984,1569230032.0,3.93,2.73,52.01,0.8
1791,2017-08-30,1956.81,1916.18,1960.06,1903.18,1096675,1264128144.0,2.91,-2.0,-39.01,0.65
1792,2017-08-31,1909.68,1891.8,1917.81,1870.67,1151786,1297730592.0,2.46,-1.27,-24.38,0.68
1793,2017-09-01,1891.8,1880.43,1909.68,1870.67,959977,1080996320.0,2.06,-0.6,-11.37,0.57
1794,2017-09-04,1875.55,1963.31,1963.31,1873.92,1352326,1551875040.0,4.75,4.41,82.88,0.8
1795,2017-09-05,1956.81,1950.31,1999.07,1943.81,1287519,1513759536.0,2.81,-0.66,-13.0,0.76
1796,2017-09-06,1942.19,1960.06,1989.32,1924.31,791622,925519040.0,3.33,0.5,9.75,0.47
1797,2017-09-07,1951.94,1917.81,1968.19,1909.68,614187,711036416.0,2.99,-2.16,-42.25,0.36
1798,2017-09-08,1921.06,1925.93,1950.31,1908.05,481276,553644528.0,2.2,0.42,8.12,0.28
1799,2017-09-11,1934.06,1908.05,1958.44,1895.05,699473,801825008.0,3.29,-0.93,-17.88,0.41
1800,2017-09-12,1908.05,1934.06,1934.06,1890.18,846183,962032176.0,2.3,1.36,26.01,0.5
1801,2017-09-13,1925.93,1916.18,1934.06,1901.55,668237,765028192.0,1.68,-0.92,-17.88,0.39
1802,2017-09-14,1916.18,1898.3,1942.19,1885.3,883088,1005775584.0,2.97,-0.93,-17.88,0.52
1803,2017-09-15,1893.43,1893.43,1898.3,1870.67,646095,726061104.0,1.46,-0.26,-4.87,0.38
1804,2017-09-18,1886.93,1886.93,1898.3,1878.8,607613,684223024.0,1.03,-0.34,-6.5,0.36
1805,2017-09-19,1886.93,1867.42,1901.55,1859.3,764213,853816000.0,2.24,-1.03,-19.51,0.45
1806,2017-09-20,1869.05,1893.43,1906.43,1854.42,787155,884640960.0,2.79,1.39,26.01,0.47
1807,2017-09-21,1888.55,1921.06,1929.18,1878.8,692408,788605296.0,2.66,1.46,27.63,0.41
1808,2017-09-22,1916.18,1917.81,1930.81,1896.68,593928,677622496.0,1.78,-0.17,-3.25,0.35
1809,2017-09-25,1917.81,1893.43,1919.43,1875.55,532391,602270304.0,2.29,-1.27,-24.38,0.31
1810,2017-09-26,1888.55,1854.42,1895.05,1839.79,967461,1074228192.0,2.92,-2.06,-39.01,0.57
1811,2017-09-27,1847.92,1834.92,1859.3,1830.04,727188,798377280.0,1.58,-1.05,-19.5,0.43
1812,2017-09-28,1843.04,1826.79,1843.04,1817.04,517220,563485120.0,1.42,-0.44,-8.13,0.31
1813,2017-09-29,1833.29,1864.17,1872.3,1823.54,682280,753852528.0,2.67,2.05,37.38,0.4
1814,2017-10-09,1938.94,1895.05,1950.31,1888.55,1325227,1520609504.0,3.31,1.66,30.88,0.78
1815,2017-10-10,1899.93,1922.68,1927.56,1899.93,747925,853665856.0,1.46,1.46,27.63,0.44
1816,2017-10-11,1924.31,1932.43,1940.56,1901.55,658078,756203408.0,2.03,0.51,9.75,0.39
1817,2017-10-12,1934.06,1935.68,1940.56,1922.68,578065,667148384.0,0.93,0.17,3.25,0.34
1818,2017-10-13,1937.31,1904.8,1937.31,1886.93,737376,839662736.0,2.6,-1.6,-30.88,0.44
1819,2017-10-16,1904.8,1942.19,1943.81,1893.43,1036251,1190724208.0,2.64,1.96,37.39,0.61
1820,2017-10-17,1947.06,1929.18,1951.94,1924.31,506372,585334000.0,1.42,-0.67,-13.01,0.3
1821,2017-10-18,1932.43,1958.44,1960.06,1929.18,871365,1011050928.0,1.6,1.52,29.26,0.52
1822,2017-10-19,1950.31,1948.69,1963.31,1938.94,722765,841546800.0,1.24,-0.5,-9.75,0.43
1823,2017-10-20,1942.19,1924.31,1942.19,1912.93,461808,529747056.0,1.5,-1.25,-24.38,0.27
1824,2017-10-23,1909.68,1877.17,1911.31,1870.67,1074465,1206888288.0,2.11,-2.45,-47.14,0.64
1825,2017-10-24,1878.8,1909.68,1914.56,1875.55,618872,700896864.0,2.08,1.73,32.51,0.37
1826,2017-10-25,1904.8,1890.18,1906.43,1886.93,418574,472708176.0,1.02,-1.02,-19.5,0.25
1827,2017-10-26,1886.93,1875.55,1898.3,1865.8,928996,1041707024.0,1.72,-0.77,-14.63,0.55
1828,2017-10-27,1877.17,1937.31,1937.31,1875.55,1360086,1548543728.0,3.29,3.29,61.76,0.8
1829,2017-10-30,1935.68,1937.31,1964.94,1919.43,1278247,1484495472.0,2.35,0.0,0.0,0.76
1830,2017-10-31,1935.68,1934.06,1940.56,1909.68,627491,721237472.0,1.59,-0.17,-3.25,0.37
1831,2017-11-01,1937.31,1911.31,1942.19,1898.3,692618,792881040.0,2.27,-1.18,-22.75,0.41
1832,2017-11-02,1904.8,1934.06,1940.56,1888.55,604308,689229872.0,2.72,1.19,22.75,0.36
1833,2017-11-03,1925.93,1909.68,1956.81,1903.18,743343,852032112.0,2.77,-1.26,-24.38,0.44
1834,2017-11-06,1914.56,1891.8,1914.56,1860.92,1029903,1157303984.0,2.81,-0.94,-17.88,0.61
1835,2017-11-07,1890.18,1995.82,2023.45,1886.93,2477163,2914269168.0,7.22,5.5,104.02,1.46
1836,2017-11-08,2008.82,2029.95,2104.71,1997.44,4262826,5199224320.0,5.37,1.71,34.13,2.52
1837,2017-11-09,2041.33,2062.46,2101.46,2033.2,2295289,2839861728.0,3.36,1.6,32.51,1.36
1838,2017-11-10,2068.96,2057.58,2098.21,2033.2,1757552,2167126592.0,3.15,-0.24,-4.88,1.04
1839,2017-11-13,2065.71,2155.1,2187.6,2065.71,2566906,3307955296.0,5.92,4.74,97.52,1.52
1840,2017-11-14,2163.22,2163.22,2213.61,2140.47,1780302,2318092528.0,3.39,0.38,8.12,1.05
1841,2017-11-15,2155.1,2155.1,2192.48,2133.97,1263052,1627912720.0,2.7,-0.38,-8.12,0.75
1842,2017-11-16,2155.1,2187.6,2190.85,2117.72,1200815,1550701792.0,3.39,1.51,32.5,0.71
1843,2017-11-17,2198.98,2200.6,2246.11,2176.23,2064150,2731215936.0,3.19,0.59,13.0,1.22
1844,2017-11-20,2192.48,2374.51,2374.51,2179.48,2843926,3860145472.0,8.86,7.9,173.91,1.68
1845,2017-11-21,2345.25,2407.01,2462.27,2335.5,2495328,3609849024.0,5.34,1.37,32.5,1.47
1846,2017-11-22,2411.89,2512.66,2535.41,2411.89,2570231,3839501152.0,5.13,4.39,105.65,1.52
1847,2017-11-23,2520.78,2390.76,2535.41,2345.25,2429142,3562843392.0,7.57,-4.85,-121.9,1.44
1848,2017-11-24,2381.01,2424.89,2429.77,2298.12,2630190,3732597280.0,5.51,1.43,34.13,1.55
1849,2017-11-27,2382.64,2322.5,2382.64,2293.25,2064085,2878491904.0,3.69,-4.22,-102.39,1.22
1850,2017-11-28,2309.5,2285.12,2309.5,2236.36,1766433,2396540128.0,3.15,-1.61,-37.38,1.04
1851,2017-11-29,2289.99,2304.62,2322.5,2247.74,1564095,2148312656.0,3.27,0.85,19.5,0.92
1852,2017-11-30,2285.12,2233.11,2289.99,2213.61,1379636,1866700880.0,3.31,-3.1,-71.51,0.82
1853,2017-12-01,2236.36,2171.35,2249.36,2164.85,1784933,2354299664.0,3.78,-2.77,-61.76,1.06
1854,2017-12-04,2179.48,2220.11,2231.48,2171.35,1454023,1923315712.0,2.77,2.25,48.76,0.86
1855,2017-12-05,2195.73,2220.11,2250.99,2187.6,1723681,2301867648.0,2.86,0.0,0.0,1.02
1856,2017-12-06,2213.61,2184.35,2215.23,2137.22,1619845,2104168544.0,3.51,-1.61,-35.76,0.96
1857,2017-12-07,2179.48,2143.72,2194.1,2130.72,1181958,1526953344.0,2.9,-1.86,-40.63,0.7
1858,2017-12-08,2153.47,2185.98,2185.98,2130.72,1351315,1751423120.0,2.58,1.97,42.26,0.8
1859,2017-12-11,2184.35,2252.61,2263.99,2151.85,2261953,2980735568.0,5.13,3.05,66.63,1.34
1860,2017-12-12,2236.36,2174.6,2249.36,2174.6,1743406,2302354896.0,3.32,-3.46,-78.01,1.03
1861,2017-12-13,2171.35,2192.48,2203.85,2151.85,1289248,1679022032.0,2.39,0.82,17.88,0.76
1862,2017-12-14,2195.73,2171.35,2221.73,2156.72,1001998,1311131920.0,2.97,-0.96,-21.13,0.59
1863,2017-12-15,2155.1,2125.84,2159.97,2117.72,1099953,1405372000.0,1.95,-2.1,-45.51,0.65
1864,2017-12-18,2127.47,2130.72,2156.72,2112.84,805465,1029422752.0,2.06,0.23,4.88,0.48
1865,2017-12-19,2137.22,2216.86,2223.36,2129.09,2397943,3138687568.0,4.42,4.04,86.14,1.42
1866,2017-12-20,2203.85,2213.61,2221.73,2192.48,1106245,1463802112.0,1.32,-0.15,-3.25,0.65
1867,2017-12-21,2200.6,2259.11,2281.87,2197.35,1485203,2005617680.0,3.82,2.06,45.5,0.88
1868,2017-12-22,2252.61,2255.86,2273.74,2244.49,742901,1004525776.0,1.29,-0.14,-3.25,0.44
1869,2017-12-25,2255.86,2211.98,2311.12,2197.35,1585567,2145040656.0,5.04,-1.95,-43.88,0.94
1870,2017-12-26,2213.61,2278.62,2283.49,2202.23,1123688,1510826272.0,3.67,3.01,66.64,0.66
1871,2017-12-27,2265.62,2218.48,2298.12,2202.23,1366567,1848165008.0,4.21,-2.64,-60.14,0.81
1872,2017-12-28,2216.86,2205.48,2246.11,2174.6,1553030,2052944544.0,3.22,-0.59,-13.0,0.92
1873,2017-12-29,2205.48,2220.11,2241.24,2187.6,982916,1303222048.0,2.43,0.66,14.63,0.58
1874,2018-01-02,2228.23,2285.12,2322.5,2223.36,2081593,2856543824.0,4.47,2.93,65.01,1.23
1875,2018-01-03,2289.99,2224.98,2311.12,2203.85,2962498,4006220768.0,4.69,-2.63,-60.14,1.75
1876,2018-01-04,2223.36,2211.98,2231.48,2192.48,1854509,2454543520.0,1.75,-0.58,-13.0,1.1
1877,2018-01-05,2205.48,2220.11,2228.23,2195.73,1210313,1603289520.0,1.47,0.37,8.13,0.72
1878,2018-01-08,2211.98,2164.85,2218.48,2148.6,2158621,2806099168.0,3.15,-2.49,-55.26,1.28
1879,2018-01-09,2164.85,2184.35,2203.85,2158.35,1344345,1754315792.0,2.1,0.9,19.5,0.79
1880,2018-01-10,2177.85,2247.74,2250.99,2158.35,2403277,3196055824.0,4.24,2.9,63.39,1.42
1881,2018-01-11,2237.99,2236.36,2267.24,2215.23,1443878,1937494288.0,2.31,-0.51,-11.38,0.85
1882,2018-01-12,2244.49,2260.74,2281.87,2237.99,1353991,1833435680.0,1.96,1.09,24.38,0.8
1883,2018-01-15,2254.24,2366.38,2387.51,2252.61,3122395,4376707072.0,5.97,4.67,105.64,1.85
1884,2018-01-16,2361.51,2366.38,2395.64,2337.13,2444549,3479177088.0,2.47,0.0,0.0,1.44
1885,2018-01-17,2387.51,2371.26,2463.9,2366.38,2656294,3849312880.0,4.12,0.21,4.88,1.57
1886,2018-01-18,2398.89,2450.9,2450.9,2379.38,2148027,3120455744.0,3.02,3.36,79.64,1.27
1887,2018-01-19,2463.9,2463.9,2517.53,2444.4,2571147,3832857440.0,2.98,0.53,13.0,1.52
1888,2018-01-22,2431.39,2405.39,2486.65,2403.76,2073867,3032799072.0,3.36,-2.37,-58.51,1.23
1889,2018-01-23,2392.39,2439.52,2480.15,2387.51,2388792,3492462000.0,3.85,1.42,34.13,1.41
1890,2018-01-24,2441.15,2437.89,2509.41,2415.14,2591292,3838734928.0,3.86,-0.07,-1.63,1.53
1891,2018-01-25,2407.01,2366.38,2410.26,2333.88,2369985,3360822352.0,3.13,-2.93,-71.51,1.4
1892,2018-01-26,2363.13,2342.0,2389.14,2337.13,2032989,2885104624.0,2.2,-1.03,-24.38,1.2
1893,2018-01-29,2342.0,2291.62,2374.51,2268.87,2090547,2911452096.0,4.51,-2.15,-50.38,1.24
1894,2018-01-30,2285.12,2276.99,2307.87,2260.74,1094740,1497708880.0,2.06,-0.64,-14.63,0.65
1895,2018-01-31,2268.87,2342.0,2342.0,2257.49,1747729,2423104768.0,3.71,2.86,65.01,1.03
1896,2018-02-01,2325.75,2338.75,2382.64,2307.87,2005615,2821583616.0,3.19,-0.14,-3.25,1.19
1897,2018-02-02,2319.25,2342.0,2350.13,2273.74,1176513,1637619616.0,3.27,0.14,3.25,0.7
1898,2018-02-05,2301.37,2423.27,2426.52,2289.99,2331998,3326355312.0,5.83,3.47,81.27,1.38
1899,2018-02-06,2371.26,2333.88,2387.51,2322.5,2582872,3641294704.0,2.68,-3.69,-89.39,1.53
1900,2018-02-07,2369.63,2158.35,2382.64,2132.34,3345717,4521586688.0,10.72,-7.52,-175.53,1.98
1901,2018-02-08,2143.72,2096.59,2158.35,2094.96,2137815,2711464880.0,2.94,-2.86,-61.76,1.26
1902,2018-02-09,2021.82,1958.44,2021.82,1908.05,2824950,3308553504.0,5.43,-6.59,-138.15,1.67
1903,2018-02-12,1973.07,1963.31,1982.82,1937.31,1228782,1439644320.0,2.32,0.25,4.87,0.73
1904,2018-02-13,1987.69,1999.07,2042.95,1982.82,1298179,1562420000.0,3.06,1.82,35.76,0.77
1905,2018-02-14,2002.32,2008.82,2013.7,1969.82,864190,1030474416.0,2.2,0.49,9.75,0.51
1906,2018-02-22,2049.45,2083.58,2094.96,2049.45,1268406,1573562576.0,2.27,3.72,74.76,0.75
1907,2018-02-23,2103.09,2107.96,2137.22,2081.96,1013663,1278185728.0,2.65,1.17,24.38,0.6
1908,2018-02-26,2133.97,2111.21,2146.97,2081.96,1045759,1318960464.0,3.08,0.15,3.25,0.62
1909,2018-02-27,2112.84,2054.33,2122.59,2039.7,1285869,1590018496.0,3.93,-2.69,-56.88,0.76
1910,2018-02-28,2025.07,2016.95,2039.7,1997.44,1214146,1463313696.0,2.06,-1.82,-37.38,0.72
1911,2018-03-01,1995.82,2015.32,2033.2,1992.57,886957,1069354496.0,2.01,-0.08,-1.63,0.52
1912,2018-03-02,1995.82,2000.7,2015.32,1984.44,663124,791736480.0,1.53,-0.73,-14.62,0.39
1913,2018-03-05,1997.44,1986.07,2021.82,1976.32,754183,897244272.0,2.27,-0.73,-14.63,0.45
1914,2018-03-06,2000.7,2025.07,2026.7,1971.44,1150162,1373438384.0,2.78,1.96,39.0,0.68
1915,2018-03-07,2033.2,2016.95,2064.08,2015.32,1427570,1744085264.0,2.41,-0.4,-8.12,0.84
1916,2018-03-08,2016.95,2026.7,2033.2,2000.7,689755,832153696.0,1.61,0.48,9.75,0.41
1917,2018-03-09,2033.2,2023.45,2041.33,2005.57,943877,1139043568.0,1.76,-0.16,-3.25,0.56
1918,2018-03-12,2033.2,2013.7,2036.45,2000.7,1268701,1526643472.0,1.77,-0.48,-9.75,0.75
1919,2018-03-13,2015.32,2012.07,2044.58,2008.82,1082267,1309543472.0,1.78,-0.08,-1.63,0.64
1920,2018-03-14,2005.57,1995.82,2008.82,1981.19,635594,757090752.0,1.37,-0.81,-16.25,0.38
1921,2018-03-15,1974.69,1961.69,1984.44,1953.56,1155695,1356878640.0,1.55,-1.71,-34.13,0.68
1922,2018-03-16,1963.31,1950.31,1984.44,1950.31,962983,1130784176.0,1.74,-0.58,-11.38,0.57
1923,2018-03-19,1953.56,1981.19,1982.82,1945.44,808539,947664752.0,1.92,1.58,30.88,0.48
1924,2018-03-20,1966.56,1979.57,1989.32,1963.31,776150,916858480.0,1.31,-0.08,-1.62,0.46
1925,2018-03-21,2000.7,1992.57,2028.33,1984.44,1445110,1736437408.0,2.22,0.66,13.0,0.85
1926,2018-03-22,1992.57,1953.56,2003.95,1947.06,984278,1155741056.0,2.86,-1.96,-39.01,0.58
1927,2018-03-23,1886.93,1901.55,1903.18,1833.29,1825691,2037734400.0,3.58,-2.66,-52.01,1.08
1928,2018-03-26,1870.67,1834.92,1878.8,1823.54,1383599,1519435008.0,2.91,-3.5,-66.63,0.82
1929,2018-03-27,1862.55,1836.54,1873.92,1823.54,1103934,1213989936.0,2.75,0.09,1.62,0.65
1930,2018-03-28,1821.92,1828.42,1869.05,1812.16,1099023,1201023440.0,3.1,-0.44,-8.12,0.65
1931,2018-03-29,1833.29,1854.42,1873.92,1773.16,1330602,1445281824.0,5.51,1.42,26.0,0.79
1932,2018-03-30,1852.8,1830.04,1854.42,1826.79,752174,823438176.0,1.49,-1.31,-24.38,0.44
1933,2018-04-02,1825.17,1799.16,1844.67,1797.54,1109316,1200911984.0,2.58,-1.69,-30.88,0.66
1934,2018-04-03,1781.28,1774.78,1792.66,1766.66,890746,942237808.0,1.45,-1.36,-24.38,0.53
1935,2018-04-04,1794.29,1825.17,1847.92,1781.28,1602489,1737258896.0,3.75,2.84,50.39,0.95
1936,2018-04-09,1813.79,1849.54,1862.55,1802.41,1074796,1180084368.0,3.3,1.34,24.37,0.64
1937,2018-04-10,1849.54,1914.56,1921.06,1841.42,1390951,1562265088.0,4.31,3.52,65.02,0.82
1938,2018-04-11,1909.68,1981.19,1995.82,1908.05,2095970,2458982160.0,4.58,3.48,66.63,1.24
1939,2018-04-12,1976.32,1930.81,1981.19,1914.56,1173128,1364675856.0,3.36,-2.54,-50.38,0.69
1940,2018-04-13,1950.31,1938.94,1974.69,1919.43,1300256,1516155520.0,2.86,0.42,8.13,0.77
1941,2018-04-16,1922.68,1862.55,1922.68,1851.17,1427073,1593706080.0,3.69,-3.94,-76.39,0.84
1942,2018-04-17,1865.8,1880.43,1919.43,1864.17,1301892,1468159344.0,2.97,0.96,17.88,0.77
1943,2018-04-18,1919.43,1927.56,1945.44,1891.8,1475845,1692722928.0,2.85,2.51,47.13,0.87
1944,2018-04-19,1930.81,1922.68,1958.44,1914.56,849132,979593568.0,2.28,-0.25,-4.88,0.5
1945,2018-04-20,1929.18,1903.18,1940.56,1878.8,958691,1090801312.0,3.21,-1.01,-19.5,0.57
1946,2018-04-23,1895.05,1938.94,1945.44,1888.55,1070289,1228544000.0,2.99,1.88,35.76,0.63
1947,2018-04-24,1948.69,1986.07,1999.07,1940.56,1461099,1725152192.0,3.02,2.43,47.13,0.86
1948,2018-04-25,1969.82,1956.81,1977.94,1948.69,730286,854713248.0,1.47,-1.47,-29.26,0.43
1949,2018-04-26,1953.56,1914.56,1958.44,1896.68,874236,1002483152.0,3.16,-2.16,-42.25,0.52
1950,2018-04-27,1925.93,1821.92,1929.18,1786.16,2709796,2958464272.0,7.47,-4.84,-92.64,1.6
1951,2018-05-02,1841.42,1826.79,1851.17,1813.79,1190523,1295804416.0,2.05,0.27,4.87,0.7
1952,2018-05-03,1823.54,1805.66,1826.79,1776.41,1281356,1372765840.0,2.76,-1.16,-21.13,0.76
1953,2018-05-04,1802.41,1794.29,1818.66,1791.04,710510,761302464.0,1.53,-0.63,-11.37,0.42
1954,2018-05-07,1797.54,1815.41,1818.66,1787.78,974310,1046743104.0,1.72,1.18,21.12,0.58
1955,2018-05-08,1818.66,1847.92,1870.67,1813.79,1373306,1511546688.0,3.13,1.79,32.51,0.81
1956,2018-05-09,1843.04,1841.42,1851.17,1826.79,627656,687036880.0,1.32,-0.35,-6.5,0.37
1957,2018-05-10,1851.17,1847.92,1860.92,1831.67,552736,607350000.0,1.59,0.35,6.5,0.33
1958,2018-05-11,1852.8,1847.92,1867.42,1839.79,772370,853271168.0,1.5,0.0,0.0,0.46
1959,2018-05-14,1860.92,1875.55,1883.68,1851.17,1039297,1158064208.0,1.76,1.5,27.63,0.61
1960,2018-05-15,1875.55,1865.8,1877.17,1849.54,669261,742590448.0,1.47,-0.52,-9.75,0.4
1961,2018-05-16,1857.67,1830.04,1857.67,1828.42,714362,782694672.0,1.57,-1.92,-35.76,0.42
1962,2018-05-17,1831.67,1817.04,1836.54,1810.54,586494,635675440.0,1.42,-0.71,-13.0,0.35
1963,2018-05-18,1815.41,1839.79,1841.42,1807.29,578385,628250192.0,1.88,1.25,22.75,0.34
1964,2018-05-21,1857.67,1838.17,1864.17,1834.92,763534,838750576.0,1.59,-0.09,-1.62,0.44
1965,2018-05-22,1838.17,1823.54,1843.04,1812.16,589872,639815248.0,1.68,-0.8,-14.63,0.34
1966,2018-05-23,1817.04,1789.41,1817.04,1784.53,991016,1058587808.0,1.78,-1.87,-34.13,0.58
1967,2018-05-24,1791.04,1782.91,1794.29,1778.03,688152,730678768.0,0.91,-0.36,-6.5,0.4
1968,2018-05-25,1782.91,1779.66,1792.66,1773.16,593336,629735456.0,1.09,-0.18,-3.25,0.35
1969,2018-05-28,1778.03,1779.66,1791.04,1766.66,569401,602590752.0,1.37,0.0,0.0,0.33
1970,2018-05-29,1778.03,1745.53,1786.16,1740.65,889495,930386960.0,2.56,-1.92,-34.13,0.52
1971,2018-05-30,1730.9,1696.77,1730.9,1691.89,1124447,1139918752.0,2.23,-2.79,-48.76,0.65
1972,2018-05-31,1701.64,1713.02,1714.65,1687.02,987360,999216336.0,1.63,0.96,16.25,0.58
1973,2018-06-01,1708.15,1714.65,1730.9,1695.14,597211,608398864.0,2.09,0.1,1.63,0.35
1974,2018-06-04,1721.15,1727.65,1734.15,1708.15,593038,608291984.0,1.52,0.76,13.0,0.35
1975,2018-06-05,1730.9,1726.02,1732.53,1701.64,656541,670740304.0,1.79,-0.09,-1.63,0.38
1976,2018-06-06,1724.4,1706.52,1726.02,1700.02,712743,724032800.0,1.51,-1.13,-19.5,0.42
1977,2018-06-07,1716.27,1743.9,1758.53,1713.02,1262638,1306425472.0,2.67,2.19,37.38,0.74
1978,2018-06-08,1737.4,1703.27,1737.4,1693.52,1099380,1114968864.0,2.52,-2.33,-40.63,0.64
1979,2018-06-11,1693.52,1690.27,1704.9,1683.77,721375,724688000.0,1.24,-0.76,-13.0,0.42
